supply_name,supplier_name,quantity_supplied,hospital_name,weekly_wastage,severity,people_per_week
Hydrochlorothiazide,Pharma Solutions,11359.0,Saudi German Hospital Dubai,48,1,633
Aspirin,HealthPro Distributors UAE,9853.0,Thumbay Hospital Dubai,16,4,338
Pantoprazole,Global Med UAE,845.0,Mediclinic City Hospital Dubai,27,2,362
Azithromycin,Babirus LLC,12423.0,Mediclinic City Hospital Dubai,10,1,461
Ventilator,Metromed,1301.0,Saudi German Hospital Dubai,40,4,834
Thermometer,HealthPro Distributors UAE,6159.0,Saudi German Hospital Dubai,49,3,445
Syringe Set,Pharma Solutions,23023.0,American Hospital Dubai,41,4,395
Ciprofloxacin,HealthPro Distributors UAE,5732.0,Dubai Hospital,12,4,843
Lisinopril,Global Med UAE,10509.0,Mediclinic City Hospital Dubai,19,4,275
Losartan,Metromed,1001.0,Dubai Hospital,42,3,229
Metronidazole,Pharma Solutions,4334.0,Dubai Hospital,24,4,714
Blood Pressure Monitor,Kiwi Medical Supplies,4445.0,American Hospital Dubai,40,3,622
Drip Stand,Metromed,2421.0,Dubai Hospital,44,2,491
Levothyroxine,Al Naghi Medical,9038.0,Emirates Hospital Dubai,34,3,961
Drip Stand,Pharma Solutions,2535.0,American Hospital Dubai,32,3,457
Salbutamol,Kiwi Medical Supplies,10999.0,Dubai Hospital,14,5,243
Pantoprazole,Babirus LLC,337.0,Dubai Hospital,24,3,786
Lisinopril,AKI Pharma,11920.0,Al Zahra Hospital Dubai,13,3,203
Defibrillator,Kiwi Medical Supplies,564.0,Dubai Hospital,48,2,954
Azithromycin,City Pharmacy Co.,12957.0,Thumbay Hospital Dubai,14,3,701
Lisinopril,Planet Distribution,7243.0,Emirates Hospital Dubai,37,3,583
Surgical Scissors,Pharma Solutions,557.0,NMC Royal Hospital Dubai,39,2,507
Atorvastatin,Al Naghi Medical,6112.0,Mediclinic City Hospital Dubai,40,4,860
Paracetamol,MPC Healthcare,19298.0,Saudi German Hospital Dubai,28,2,672
Drip Stand,HealthPro Distributors UAE,6427.0,Dubai Hospital,21,4,625
Metformin,Al Naghi Medical,14156.0,Emirates Hospital Dubai,39,3,299
Amoxicillin,MPC Healthcare,13409.0,Saudi German Hospital Dubai,50,2,484
Surgical Masks,City Pharmacy Co.,3729.0,NMC Royal Hospital Dubai,50,2,129
Blood Pressure Monitor,MPC Healthcare,4867.0,Emirates Hospital Dubai,30,4,986
Ventilator,City Pharmacy Co.,4631.0,Mediclinic City Hospital Dubai,42,4,324
Hydrochlorothiazide,Babirus LLC,8043.0,Emirates Hospital Dubai,39,3,283
Disposable Gloves,AKI Pharma,7421.0,Saudi German Hospital Dubai,29,3,387
Stethoscope,Al Maqam Medical Supplies LLC,6382.0,Saudi German Hospital Dubai,23,5,968
Syringe Set,Pharma Solutions,20546.0,Al Zahra Hospital Dubai,42,3,666
Wheelchair,AKI Pharma,1266.0,Dubai Hospital,47,5,883
Drip Stand,Paramount Medical Equipment Trading LLC,5953.0,American Hospital Dubai,22,4,982
Disposable Gloves,City Pharmacy Co.,7346.0,Emirates Hospital Dubai,50,3,840
Paracetamol,Kiwi Medical Supplies,15300.0,Saudi German Hospital Dubai,19,2,104
Insulin Pen,Babirus LLC,3814.0,Thumbay Hospital Dubai,42,3,296
Doxycycline,Global Med UAE,5385.0,Mediclinic City Hospital Dubai,16,4,655
Stethoscope,Planet Distribution,3491.0,Thumbay Hospital Dubai,44,2,803
Fluconazole,Pharma Solutions,6196.0,NMC Royal Hospital Dubai,40,2,574
Oxygen Cylinder,HealthPro Distributors UAE,3193.0,Emirates Hospital Dubai,10,4,384
Sterile Gauze,HealthPro Distributors UAE,3084.0,Al Zahra Hospital Dubai,19,4,533
Doxycycline,Pharma Solutions,4853.0,Mediclinic City Hospital Dubai,19,3,540
Metronidazole,Al Naghi Medical,4603.0,Al Zahra Hospital Dubai,27,3,704
Prednisolone,Babirus LLC,6170.0,American Hospital Dubai,43,1,687
Atorvastatin,Global Med UAE,7589.0,Saudi German Hospital Dubai,16,4,598
Levothyroxine,Pharma Solutions,9400.0,Dubai Hospital,29,5,542
ECG Machine,Al Zahrawi Medical,2394.0,Mediclinic City Hospital Dubai,44,3,506
Drip Stand,Babirus LLC,5725.0,NMC Royal Hospital Dubai,37,3,663
Atorvastatin,MPC Healthcare,5138.0,Dubai Hospital,31,3,686
Blood Pressure Monitor,Babirus LLC,4976.0,Emirates Hospital Dubai,24,3,784
Stethoscope,Paramount Medical Equipment Trading LLC,3507.0,American Hospital Dubai,31,1,488
Stethoscope,Al Zahrawi Medical,4857.0,American Hospital Dubai,20,3,769
Aspirin,Kiwi Medical Supplies,12949.0,Al Zahra Hospital Dubai,20,3,801
ECG Machine,Paramount Medical Equipment Trading LLC,3257.0,American Hospital Dubai,29,4,464
Omeprazole,Al Maqam Medical Supplies LLC,12244.0,Mediclinic City Hospital Dubai,14,2,160
Syringe Set,Kiwi Medical Supplies,20274.0,Al Zahra Hospital Dubai,46,3,754
Surgical Scissors,Al Maqam Medical Supplies LLC,2205.0,Dubai Hospital,30,4,250
Oxygen Cylinder,AKI Pharma,819.0,American Hospital Dubai,34,5,762
Paracetamol,Planet Distribution,17562.0,Emirates Hospital Dubai,16,4,300
Atorvastatin,Babirus LLC,3316.0,Dubai Hospital,14,3,254
IV Bag,Al Maqam Medical Supplies LLC,10540.0,NMC Royal Hospital Dubai,44,1,764
Pulse Oximeter,Al Zahrawi Medical,4765.0,Emirates Hospital Dubai,47,4,553
Salbutamol,Al Maqam Medical Supplies LLC,10086.0,Thumbay Hospital Dubai,48,2,598
Lisinopril,Al Naghi Medical,8796.0,Mediclinic City Hospital Dubai,22,3,854
Scalpel,Babirus LLC,3839.0,NMC Royal Hospital Dubai,46,4,710
Surgical Scissors,MPC Healthcare,1213.0,NMC Royal Hospital Dubai,32,2,682
Oxygen Cylinder,HealthPro Distributors UAE,1446.0,Al Zahra Hospital Dubai,10,2,320
Disposable Gloves,City Pharmacy Co.,7396.0,Saudi German Hospital Dubai,13,4,500
IV Bag,Planet Distribution,14034.0,Al Zahra Hospital Dubai,33,4,533
Disposable Gloves,Planet Distribution,5488.0,Mediclinic City Hospital Dubai,37,4,609
Insulin Pen,AKI Pharma,4290.0,Mediclinic City Hospital Dubai,21,5,936
Defibrillator,HealthPro Distributors UAE,2173.0,Al Zahra Hospital Dubai,33,4,684
Syringe Set,Al Zahrawi Medical,21758.0,Saudi German Hospital Dubai,39,3,591
Ciprofloxacin,Planet Distribution,4901.0,Emirates Hospital Dubai,34,3,447
Bandage Roll,MPC Healthcare,4261.0,Al Zahra Hospital Dubai,26,5,411
Drip Stand,Kiwi Medical Supplies,2368.0,Mediclinic City Hospital Dubai,40,5,966
Syringe Set,Global Med UAE,23710.0,Saudi German Hospital Dubai,35,5,713
Simvastatin,Kiwi Medical Supplies,8403.0,Mediclinic City Hospital Dubai,37,3,230
Azithromycin,Paramount Medical Equipment Trading LLC,8757.0,Saudi German Hospital Dubai,33,3,566
Wheelchair,Al Maqam Medical Supplies LLC,4252.0,Saudi German Hospital Dubai,50,3,507
Ventilator,Gulf Drug,1887.0,Dubai Hospital,47,4,298
Wheelchair,AKI Pharma,3702.0,Al Zahra Hospital Dubai,48,2,912
Omeprazole,Al Maqam Medical Supplies LLC,10199.0,Al Zahra Hospital Dubai,18,3,407
Losartan,MPC Healthcare,2282.0,Al Zahra Hospital Dubai,34,4,335
Stethoscope,Al Naghi Medical,4104.0,Saudi German Hospital Dubai,13,3,957
Ibuprofen,Global Med UAE,952.0,Saudi German Hospital Dubai,38,3,908
Amoxicillin,AKI Pharma,16437.0,Mediclinic City Hospital Dubai,47,3,387
Fluconazole,Paramount Medical Equipment Trading LLC,9943.0,NMC Royal Hospital Dubai,26,1,410
Lisinopril,Gulf Drug,10016.0,Al Zahra Hospital Dubai,25,2,928
Sterile Gauze,HealthPro Distributors UAE,1744.0,Dubai Hospital,14,1,196
Surgical Masks,City Pharmacy Co.,5661.0,Thumbay Hospital Dubai,46,2,701
Disposable Gloves,Babirus LLC,5620.0,Mediclinic City Hospital Dubai,32,2,159
Blood Pressure Monitor,Babirus LLC,1779.0,Mediclinic City Hospital Dubai,27,3,640
Atorvastatin,Gulf Drug,5976.0,American Hospital Dubai,16,4,288
Metronidazole,Al Zahrawi Medical,3111.0,Al Zahra Hospital Dubai,23,3,124
Omeprazole,MPC Healthcare,13767.0,Emirates Hospital Dubai,28,2,293
Drip Stand,Kiwi Medical Supplies,5436.0,Mediclinic City Hospital Dubai,39,1,902
Stethoscope,AKI Pharma,3939.0,American Hospital Dubai,37,3,693
Pulse Oximeter,Babirus LLC,3854.0,Thumbay Hospital Dubai,50,2,160
Aspirin,Babirus LLC,10766.0,Dubai Hospital,17,1,660
Doxycycline,MPC Healthcare,7551.0,Thumbay Hospital Dubai,16,4,415
Azithromycin,Al Maqam Medical Supplies LLC,9874.0,Emirates Hospital Dubai,11,2,415
Metronidazole,Al Naghi Medical,3498.0,Al Zahra Hospital Dubai,31,2,178
Azithromycin,Metromed,12948.0,Saudi German Hospital Dubai,28,5,541
Disposable Gloves,MPC Healthcare,8605.0,American Hospital Dubai,47,3,975
Pantoprazole,Al Zahrawi Medical,1475.0,Saudi German Hospital Dubai,38,5,767
Surgical Scissors,Kiwi Medical Supplies,912.0,Thumbay Hospital Dubai,23,2,249
Ciprofloxacin,Global Med UAE,6639.0,Thumbay Hospital Dubai,21,5,233
Salbutamol,Global Med UAE,8590.0,NMC Royal Hospital Dubai,21,3,803
IV Bag,Metromed,10090.0,NMC Royal Hospital Dubai,29,2,168
Wheelchair,AKI Pharma,3915.0,Dubai Hospital,30,3,994
ECG Machine,Pharma Solutions,817.0,Emirates Hospital Dubai,40,3,742
Omeprazole,City Pharmacy Co.,13875.0,NMC Royal Hospital Dubai,25,3,191
Levothyroxine,Al Maqam Medical Supplies LLC,7249.0,NMC Royal Hospital Dubai,28,3,794
Ibuprofen,Babirus LLC,587.0,Emirates Hospital Dubai,36,2,942
Lisinopril,Pharma Solutions,9999.0,Mediclinic City Hospital Dubai,12,4,727
Ibuprofen,Paramount Medical Equipment Trading LLC,1509.0,NMC Royal Hospital Dubai,21,1,849
IV Bag,HealthPro Distributors UAE,10243.0,Mediclinic City Hospital Dubai,28,5,785
Sterile Gauze,Al Zahrawi Medical,3367.0,Mediclinic City Hospital Dubai,27,3,400
Scalpel,AKI Pharma,4426.0,Al Zahra Hospital Dubai,45,5,895
Pulse Oximeter,Kiwi Medical Supplies,3091.0,Mediclinic City Hospital Dubai,23,3,960
Salbutamol,Gulf Drug,8456.0,Mediclinic City Hospital Dubai,44,1,420
Omeprazole,Al Zahrawi Medical,12015.0,NMC Royal Hospital Dubai,16,1,952
Salbutamol,Global Med UAE,10109.0,Mediclinic City Hospital Dubai,38,3,286
Wheelchair,Al Maqam Medical Supplies LLC,328.0,Saudi German Hospital Dubai,39,3,625
Drip Stand,Al Naghi Medical,2945.0,Emirates Hospital Dubai,48,5,966
Defibrillator,Al Maqam Medical Supplies LLC,4857.0,NMC Royal Hospital Dubai,19,2,999
Insulin Pen,MPC Healthcare,4817.0,Emirates Hospital Dubai,49,2,772
Salbutamol,Kiwi Medical Supplies,6259.0,American Hospital Dubai,37,3,964
Lisinopril,Global Med UAE,7554.0,NMC Royal Hospital Dubai,12,1,599
Metronidazole,AKI Pharma,272.0,Mediclinic City Hospital Dubai,47,3,194
Amoxicillin,MPC Healthcare,15816.0,Saudi German Hospital Dubai,49,3,374
Aspirin,Gulf Drug,9438.0,Emirates Hospital Dubai,13,1,199
ECG Machine,Global Med UAE,1206.0,NMC Royal Hospital Dubai,41,4,696
Salbutamol,Paramount Medical Equipment Trading LLC,6654.0,Saudi German Hospital Dubai,21,3,201
Scalpel,Global Med UAE,4530.0,Emirates Hospital Dubai,32,3,213
Prednisolone,Pharma Solutions,4287.0,American Hospital Dubai,40,4,383
Atorvastatin,Global Med UAE,6275.0,Thumbay Hospital Dubai,13,4,260
Fluconazole,Al Naghi Medical,5091.0,Dubai Hospital,33,2,628
Levothyroxine,Babirus LLC,8838.0,Dubai Hospital,46,1,331
Surgical Masks,Pharma Solutions,7192.0,American Hospital Dubai,38,2,122
Ibuprofen,HealthPro Distributors UAE,3143.0,Thumbay Hospital Dubai,50,1,376
Losartan,MPC Healthcare,3361.0,Al Zahra Hospital Dubai,18,2,217
Simvastatin,Al Zahrawi Medical,6718.0,Thumbay Hospital Dubai,22,1,875
ECG Machine,AKI Pharma,2783.0,Al Zahra Hospital Dubai,32,2,113
Salbutamol,Global Med UAE,7415.0,NMC Royal Hospital Dubai,24,3,659
Wheelchair,Al Maqam Medical Supplies LLC,659.0,Al Zahra Hospital Dubai,42,4,590
Doxycycline,Kiwi Medical Supplies,5137.0,Dubai Hospital,13,3,843
Hand Sanitizer,Kiwi Medical Supplies,4482.0,Dubai Hospital,15,4,781
Pantoprazole,MPC Healthcare,484.0,Saudi German Hospital Dubai,20,3,964
IV Bag,Pharma Solutions,10934.0,Al Zahra Hospital Dubai,41,2,966
Drip Stand,AKI Pharma,2576.0,Saudi German Hospital Dubai,29,4,591
Blood Pressure Monitor,Global Med UAE,4291.0,Dubai Hospital,46,3,390
Drip Stand,Planet Distribution,4980.0,Emirates Hospital Dubai,26,1,856
Thermometer,Gulf Drug,7686.0,Emirates Hospital Dubai,17,2,575
Stethoscope,MPC Healthcare,7325.0,Thumbay Hospital Dubai,16,2,134
Metformin,Planet Distribution,14773.0,Thumbay Hospital Dubai,42,2,975
Drip Stand,Planet Distribution,2254.0,Thumbay Hospital Dubai,22,3,774
Paracetamol,Planet Distribution,15250.0,Al Zahra Hospital Dubai,40,3,646
Surgical Scissors,Al Zahrawi Medical,487.0,Thumbay Hospital Dubai,50,4,277
Disposable Gloves,Planet Distribution,7167.0,Al Zahra Hospital Dubai,36,3,833
Sterile Gauze,Planet Distribution,4420.0,Al Zahra Hospital Dubai,44,3,263
Ibuprofen,Paramount Medical Equipment Trading LLC,834.0,Mediclinic City Hospital Dubai,41,3,774
Surgical Scissors,Kiwi Medical Supplies,2078.0,Mediclinic City Hospital Dubai,43,3,344
Aspirin,Gulf Drug,8039.0,Al Zahra Hospital Dubai,40,3,524
Pantoprazole,MPC Healthcare,3968.0,Emirates Hospital Dubai,19,2,776
Ibuprofen,City Pharmacy Co.,2069.0,Saudi German Hospital Dubai,20,3,334
Sterile Gauze,Al Zahrawi Medical,1813.0,Dubai Hospital,17,3,199
Insulin Pen,AKI Pharma,2929.0,Dubai Hospital,19,4,261
Hydrochlorothiazide,Metromed,12321.0,NMC Royal Hospital Dubai,10,1,108
Hydrochlorothiazide,Metromed,10172.0,American Hospital Dubai,12,3,523
Disposable Gloves,Metromed,6753.0,Mediclinic City Hospital Dubai,33,4,622
IV Bag,Metromed,13892.0,Al Zahra Hospital Dubai,46,3,648
Ciprofloxacin,Metromed,5802.0,American Hospital Dubai,49,1,502
Oxygen Cylinder,MPC Healthcare,1022.0,Mediclinic City Hospital Dubai,41,5,465
Simvastatin,Al Zahrawi Medical,11029.0,NMC Royal Hospital Dubai,41,4,820
Disposable Gloves,Global Med UAE,8140.0,Dubai Hospital,50,4,985
Ventilator,Al Zahrawi Medical,4208.0,Saudi German Hospital Dubai,47,3,506
Metformin,Kiwi Medical Supplies,14497.0,Al Zahra Hospital Dubai,15,5,413
Amoxicillin,HealthPro Distributors UAE,16302.0,NMC Royal Hospital Dubai,35,3,609
Scalpel,HealthPro Distributors UAE,4252.0,Dubai Hospital,23,3,969
Pulse Oximeter,Metromed,2890.0,Emirates Hospital Dubai,35,3,149
Salbutamol,Pharma Solutions,7392.0,Mediclinic City Hospital Dubai,10,3,125
Defibrillator,Al Zahrawi Medical,843.0,Al Zahra Hospital Dubai,11,2,795
Blood Pressure Monitor,Babirus LLC,4472.0,American Hospital Dubai,39,3,825
Atorvastatin,Pharma Solutions,5868.0,Emirates Hospital Dubai,49,2,175
Syringe Set,Metromed,20794.0,Dubai Hospital,26,3,573
Lisinopril,Pharma Solutions,11689.0,Emirates Hospital Dubai,18,4,347
Levothyroxine,Al Maqam Medical Supplies LLC,10479.0,Thumbay Hospital Dubai,39,3,413
Hydrochlorothiazide,AKI Pharma,12472.0,Saudi German Hospital Dubai,10,3,402
Oxygen Cylinder,Paramount Medical Equipment Trading LLC,3240.0,Dubai Hospital,50,2,998
Metformin,Al Zahrawi Medical,13548.0,Emirates Hospital Dubai,43,3,926
Scalpel,Metromed,161.0,Mediclinic City Hospital Dubai,17,2,234
Pantoprazole,Kiwi Medical Supplies,404.0,Saudi German Hospital Dubai,18,1,160
Levothyroxine,Al Maqam Medical Supplies LLC,9197.0,Al Zahra Hospital Dubai,33,3,619
Blood Pressure Monitor,AKI Pharma,655.0,Thumbay Hospital Dubai,32,4,496
Azithromycin,Pharma Solutions,9730.0,Dubai Hospital,19,2,693
Salbutamol,City Pharmacy Co.,8000.0,NMC Royal Hospital Dubai,44,1,354
Blood Pressure Monitor,Paramount Medical Equipment Trading LLC,1600.0,Saudi German Hospital Dubai,24,3,723
Losartan,Global Med UAE,2736.0,American Hospital Dubai,34,2,854
Salbutamol,Al Zahrawi Medical,8566.0,Mediclinic City Hospital Dubai,49,3,281
Ibuprofen,City Pharmacy Co.,1624.0,Dubai Hospital,36,3,232
Pulse Oximeter,Paramount Medical Equipment Trading LLC,4160.0,American Hospital Dubai,12,1,423
Omeprazole,HealthPro Distributors UAE,12057.0,Saudi German Hospital Dubai,26,3,284
Doxycycline,Gulf Drug,7616.0,Dubai Hospital,43,3,686
Doxycycline,Gulf Drug,7382.0,Thumbay Hospital Dubai,44,3,813
Omeprazole,Al Maqam Medical Supplies LLC,13718.0,NMC Royal Hospital Dubai,22,4,345
Disposable Gloves,Global Med UAE,9004.0,NMC Royal Hospital Dubai,47,3,653
Defibrillator,Paramount Medical Equipment Trading LLC,1410.0,American Hospital Dubai,11,3,733
Defibrillator,Gulf Drug,1290.0,Al Zahra Hospital Dubai,31,2,853
Insulin Pen,HealthPro Distributors UAE,3563.0,Al Zahra Hospital Dubai,19,2,214
Azithromycin,City Pharmacy Co.,8875.0,Thumbay Hospital Dubai,24,5,614
Aspirin,Planet Distribution,8638.0,NMC Royal Hospital Dubai,45,3,175
Sterile Gauze,Planet Distribution,3121.0,American Hospital Dubai,30,4,268
Stethoscope,Pharma Solutions,3486.0,American Hospital Dubai,19,5,285
Omeprazole,AKI Pharma,13180.0,Dubai Hospital,10,5,431
Stethoscope,Al Zahrawi Medical,5075.0,Dubai Hospital,43,3,269
Prednisolone,Pharma Solutions,8160.0,American Hospital Dubai,26,3,566
Azithromycin,Gulf Drug,8343.0,Dubai Hospital,23,4,292
Stethoscope,HealthPro Distributors UAE,3826.0,Saudi German Hospital Dubai,14,2,175
Lisinopril,Pharma Solutions,9475.0,Dubai Hospital,47,3,348
Ventilator,Pharma Solutions,3972.0,Thumbay Hospital Dubai,13,5,198
Doxycycline,Al Maqam Medical Supplies LLC,5405.0,Al Zahra Hospital Dubai,33,3,651
IV Bag,Kiwi Medical Supplies,13746.0,Al Zahra Hospital Dubai,35,3,693
Doxycycline,HealthPro Distributors UAE,5325.0,Saudi German Hospital Dubai,15,4,276
ECG Machine,Al Naghi Medical,560.0,Mediclinic City Hospital Dubai,39,2,632
Thermometer,Planet Distribution,7695.0,Saudi German Hospital Dubai,35,4,765
Ventilator,AKI Pharma,5938.0,Thumbay Hospital Dubai,30,1,926
Ciprofloxacin,Al Naghi Medical,5802.0,American Hospital Dubai,22,3,509
IV Bag,Babirus LLC,11656.0,Saudi German Hospital Dubai,45,1,365
Oxygen Cylinder,MPC Healthcare,3697.0,American Hospital Dubai,18,3,133
Ventilator,Al Naghi Medical,2101.0,Thumbay Hospital Dubai,26,3,123
Prednisolone,Paramount Medical Equipment Trading LLC,4957.0,Emirates Hospital Dubai,19,3,859
Ventilator,Gulf Drug,5323.0,Thumbay Hospital Dubai,37,2,450
Hydrochlorothiazide,City Pharmacy Co.,9918.0,NMC Royal Hospital Dubai,23,2,979
Ibuprofen,Al Maqam Medical Supplies LLC,399.0,American Hospital Dubai,20,3,405
Oxygen Cylinder,Global Med UAE,1329.0,Al Zahra Hospital Dubai,18,2,367
Thermometer,Planet Distribution,9403.0,Saudi German Hospital Dubai,47,5,718
Ciprofloxacin,Paramount Medical Equipment Trading LLC,7689.0,Emirates Hospital Dubai,32,3,368
Syringe Set,MPC Healthcare,22643.0,Thumbay Hospital Dubai,21,3,958
Levothyroxine,AKI Pharma,7399.0,American Hospital Dubai,23,2,500
Pulse Oximeter,Gulf Drug,778.0,Emirates Hospital Dubai,16,4,259
Ciprofloxacin,AKI Pharma,6664.0,Mediclinic City Hospital Dubai,48,2,794
Surgical Masks,Al Maqam Medical Supplies LLC,5905.0,NMC Royal Hospital Dubai,10,5,644
Simvastatin,Al Naghi Medical,7628.0,Mediclinic City Hospital Dubai,32,3,766
ECG Machine,Babirus LLC,4575.0,Thumbay Hospital Dubai,16,4,784
Surgical Scissors,Al Naghi Medical,2746.0,Mediclinic City Hospital Dubai,36,4,241
Aspirin,Pharma Solutions,12716.0,Mediclinic City Hospital Dubai,50,4,807
IV Bag,Pharma Solutions,14817.0,NMC Royal Hospital Dubai,12,4,284
Simvastatin,Planet Distribution,9643.0,NMC Royal Hospital Dubai,33,3,582
Pantoprazole,MPC Healthcare,3679.0,Dubai Hospital,23,3,532
Ventilator,Global Med UAE,4272.0,NMC Royal Hospital Dubai,16,2,432
Metformin,Planet Distribution,10362.0,Emirates Hospital Dubai,44,3,676
Bandage Roll,Pharma Solutions,2635.0,Dubai Hospital,26,5,537
Pantoprazole,City Pharmacy Co.,2548.0,NMC Royal Hospital Dubai,24,4,438
Metronidazole,AKI Pharma,430.0,Mediclinic City Hospital Dubai,19,4,560
Lisinopril,Paramount Medical Equipment Trading LLC,9354.0,Al Zahra Hospital Dubai,13,1,454
Stethoscope,City Pharmacy Co.,4110.0,Al Zahra Hospital Dubai,42,5,672
Drip Stand,Pharma Solutions,3596.0,Dubai Hospital,26,5,239
Omeprazole,Pharma Solutions,10696.0,NMC Royal Hospital Dubai,31,3,668
Lisinopril,Al Maqam Medical Supplies LLC,11228.0,Emirates Hospital Dubai,11,3,738
Stethoscope,AKI Pharma,6377.0,Saudi German Hospital Dubai,45,5,270
Blood Pressure Monitor,HealthPro Distributors UAE,4662.0,American Hospital Dubai,26,3,445
Hydrochlorothiazide,Al Zahrawi Medical,8127.0,Thumbay Hospital Dubai,28,5,705
Pantoprazole,Metromed,3401.0,Emirates Hospital Dubai,40,3,404
Metformin,Global Med UAE,11160.0,Saudi German Hospital Dubai,44,4,724
Pulse Oximeter,Kiwi Medical Supplies,1683.0,Thumbay Hospital Dubai,22,4,875
Omeprazole,Kiwi Medical Supplies,9724.0,Saudi German Hospital Dubai,25,3,602
Surgical Masks,Gulf Drug,5256.0,Saudi German Hospital Dubai,19,2,682
Salbutamol,Al Naghi Medical,10874.0,Dubai Hospital,28,1,576
Stethoscope,Al Naghi Medical,7906.0,Al Zahra Hospital Dubai,27,1,751
Bandage Roll,Gulf Drug,2243.0,American Hospital Dubai,28,4,739
Sterile Gauze,Planet Distribution,2634.0,Saudi German Hospital Dubai,36,3,842
Atorvastatin,Babirus LLC,3306.0,NMC Royal Hospital Dubai,39,3,339
ECG Machine,AKI Pharma,3458.0,Thumbay Hospital Dubai,36,3,966
Metformin,Paramount Medical Equipment Trading LLC,10123.0,Emirates Hospital Dubai,43,4,971
Pantoprazole,Global Med UAE,1168.0,Al Zahra Hospital Dubai,37,3,349
Thermometer,Pharma Solutions,8108.0,Thumbay Hospital Dubai,48,3,845
Lisinopril,Pharma Solutions,8243.0,Dubai Hospital,21,2,194
Fluconazole,Metromed,9561.0,NMC Royal Hospital Dubai,45,2,461
Ibuprofen,Paramount Medical Equipment Trading LLC,4440.0,NMC Royal Hospital Dubai,37,2,429
Syringe Set,Global Med UAE,23617.0,Saudi German Hospital Dubai,35,3,951
Disposable Gloves,Gulf Drug,5650.0,NMC Royal Hospital Dubai,17,4,645
Surgical Masks,Gulf Drug,4285.0,American Hospital Dubai,34,2,467
Amoxicillin,Gulf Drug,16976.0,Dubai Hospital,40,2,534
Surgical Masks,Gulf Drug,5620.0,NMC Royal Hospital Dubai,43,5,870
Lisinopril,Al Zahrawi Medical,9092.0,Saudi German Hospital Dubai,23,4,309
Metformin,City Pharmacy Co.,12268.0,Thumbay Hospital Dubai,17,2,392
Ciprofloxacin,City Pharmacy Co.,6686.0,Dubai Hospital,48,4,142
Surgical Scissors,Pharma Solutions,4422.0,NMC Royal Hospital Dubai,37,3,735
Blood Pressure Monitor,Metromed,2689.0,Al Zahra Hospital Dubai,12,1,268
Defibrillator,AKI Pharma,4712.0,Dubai Hospital,16,2,925
Blood Pressure Monitor,Al Zahrawi Medical,3838.0,Dubai Hospital,10,3,847
Thermometer,MPC Healthcare,8777.0,Emirates Hospital Dubai,39,5,558
Hydrochlorothiazide,Global Med UAE,8210.0,Al Zahra Hospital Dubai,50,4,209
Defibrillator,HealthPro Distributors UAE,1940.0,Al Zahra Hospital Dubai,27,3,929
